title,platform,datetime,critic_score,critic_score_text,url,comments,upvotes,img
Tetris Ultimate Review,"PS4, XONE",2014-12-19 19:25:00,7,Good,https://www.gamespot.com/reviews/tetris-ultimate-review/1900-6415996/,10,15,https://www.gamespot.com/a/uploads/screen_petite/1197/11970954/2761480-tu_four-player_screenshots_05_1418350439.jpg
Tropico 5: Waterborne Review,PC,2014-12-19 19:14:00,5,Mediocre,https://www.gamespot.com/reviews/tropico-5-waterborne/1900-6415995/,14,4,https://www.gamespot.com/a/uploads/screen_petite/1197/11970954/2609731-thebigcheese_screenshot%20%284%29.jpg
Elegy for a Dead World Review,PC,2014-12-17 16:12:00,7,Good,https://www.gamespot.com/reviews/elegy-for-a-dead-world-review/1900-6415994/,30,9,https://www.gamespot.com/a/uploads/screen_petite/536/5360430/2687376-elegy-390.5954.jpg
Destiny: The Dark Below Review,"PS4, XONE",2014-12-17 11:14:00,6,Fair,https://www.gamespot.com/reviews/destiny-the-dark-below-review/1900-6415992/,326,7,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/2708309-destiny_expansion%20i_raid.jpg
The Talos Principle Review,PC,2014-12-16 12:50:00,9,Superb,https://www.gamespot.com/reviews/the-talos-principle-review/1900-6415993/,103,104,https://www.gamespot.com/a/uploads/screen_petite/416/4161502/2759342-techtest_0005.jpg
Secret Ponchos Review,PS4,2014-12-16 10:43:00,7,Good,https://www.gamespot.com/reviews/secret-ponchos-review/1900-6415990/,25,1,https://www.gamespot.com/a/uploads/screen_petite/416/4161502/2758967-ponchos.jpg
Shadows: Heretic Kingdoms Review,PC,2014-12-15 15:52:00,7,Good,https://www.gamespot.com/reviews/shadows-heretic-kingdoms-review/1900-6415991/,15,4,https://www.gamespot.com/a/uploads/screen_petite/536/5360430/2446156-shadows%20heretic%20kingdoms_03.jpg
Limbo Review,XONE,2014-12-13 12:08:00,8,Great,https://www.gamespot.com/reviews/limbo-review/1900-6415989/,58,75,https://www.gamespot.com/a/uploads/screen_petite/mig/1/7/4/6/2041746-708668_20130607_002.jpg
Limbo Review,X360,2014-12-11 16:41:00,9,Superb,https://www.gamespot.com/reviews/limbo-review/1900-6269983/,8,2,https://www.gamespot.com/a/uploads/screen_petite/mig/9/8/9/4/2099894-169_limbo_video_review_xbox360_071910_1.jpg
JuJu Review,PS3,2014-12-11 16:40:00,6,Fair,https://www.gamespot.com/reviews/juju-review/1900-6415987/,4,20,https://www.gamespot.com/a/uploads/screen_petite/1547/15470456/2753097-juju_0006.jpg
The Crew Review,PS4,2014-12-10 17:54:00,5,Mediocre,https://www.gamespot.com/reviews/the-crew-review/1900-6415988/,920,106,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2753841-4511810496-video.jpg
Phoenix Wright: Ace Attorney Trilogy Review,3DS,2014-12-09 17:34:00,7,Good,https://www.gamespot.com/reviews/phoenix-wright-ace-attorney-trilogy-review/1900-6415986/,18,25,https://www.gamespot.com/a/uploads/screen_petite/416/4161502/2753051-phoenixwrighttrilogy1.jpg
Lara Croft and the Temple of Osiris Review,"XONE, PS4",2014-12-09 16:18:00,7,Good,https://www.gamespot.com/reviews/lara-croft-and-the-temple-of-osiris-review/1900-6415985/,97,29,https://www.gamespot.com/a/uploads/screen_petite/1197/11970954/2562475-lctoo_khepri_boss.jpg
Fable Review,XBOX,2014-12-08 19:09:00,8,Great,https://www.gamespot.com/reviews/fable-review/1900-6106444/,4,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
How To Survive: Storm Warning Edition Review,"PS4, XONE",2014-12-08 10:07:00,7,Good,https://www.gamespot.com/reviews/how-to-survive-storm-warning-edition-review/1900-6415984/,8,41,https://www.gamespot.com/a/uploads/screen_petite/mig/0/7/6/2/2040762-717344_20130529_003.jpg
The Wolf Among Us Review,PS4,2014-12-05 10:26:00,8,Great,https://www.gamespot.com/reviews/the-wolf-among-us-review/1900-6415981/,18,126,https://www.gamespot.com/a/uploads/screen_petite/416/4161502/2587934-wolf%20-%20wolf%20-%202014-07-05%2008-27-4458.jpg
Defenders of Time Review,PC,2014-12-02 11:34:00,7,Good,https://www.gamespot.com/reviews/defenders-of-time-review/1900-6415980/,7,0,https://www.gamespot.com/a/uploads/screen_petite/536/5360430/2716333-new_red_rock_%284%29.jpg
Game of Thrones: Episode One - Iron From Ice Review,PS4,2014-12-01 18:17:00,8,Great,https://www.gamespot.com/reviews/game-of-thrones-episode-one-iron-from-ice-review/1900-6415979/,169,46,https://www.gamespot.com/a/uploads/screen_petite/1547/15470456/2746955-tyrion.jpg
Super Smash Bros. for Wii U Review,WIIU,2014-12-01 17:36:00,9,Superb,https://www.gamespot.com/reviews/super-smash-bros-for-wii-u-review/1900-6415976/,984,28,https://www.gamespot.com/a/uploads/screen_petite/1197/11970954/2730328-smashnov12.jpg
Captain Toad: Treasure Tracker Review,WIIU,2014-12-01 07:29:00,8,Great,https://www.gamespot.com/reviews/captain-toad-treasure-tracker-review/1900-6415978/,233,20,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2746247-2746247-0158657856-Capta.jpg
Geometry Wars 3: Dimensions Review,XONE,2014-11-26 19:59:00,8,Great,https://www.gamespot.com/reviews/geometry-wars-3-dimensions-review/1900-6415977/,55,2,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/2624139-geometry%20wars%20dimensions%203d%20grids_1407931703.jpg
Tales from the Borderlands: Episode One - Zer0 Sum Review,PS4,2014-11-25 13:59:00,9,Superb,https://www.gamespot.com/reviews/tales-from-the-borderlands-episode-one-zer0-sum/1900-6415974/,88,18,https://www.gamespot.com/a/uploads/screen_petite/1547/15470456/2742532-zer0.jpg
Speakeasy Review,PS4,2014-11-24 19:52:00,3,Bad,https://www.gamespot.com/reviews/speakeasy-review/1900-6415973/,22,4,https://www.gamespot.com/a/uploads/screen_petite/416/4161502/2742521-speakeasy6.jpg
WWE 2K15 Review,"PS4, XONE",2014-11-24 18:14:00,5,Mediocre,https://www.gamespot.com/reviews/wwe-2k15-review/1900-6415972/,33,92,https://www.gamespot.com/a/uploads/screen_petite/225/2256286/2740757-0001%20%281%29.jpg
The Binding of Isaac: Rebirth Review,PC,2014-11-24 16:44:00,8,Great,https://www.gamespot.com/reviews/the-binding-of-isaac-rebirth-review/1900-6415971/,58,28,https://www.gamespot.com/a/uploads/screen_petite/1197/11970954/2522152-boi_rebirth_ps_01.jpg
Rollers of the Realm Review,PC,2014-11-24 15:49:00,4,Poor,https://www.gamespot.com/reviews/rollers-of-the-realm-review/1900-6415975/,65,0,https://www.gamespot.com/a/uploads/screen_petite/1197/11970954/2561703-rotr_20140604_01.jpg
Adventure Time: The Secret of the Nameless Kingdom Review,PC,2014-11-20 18:18:00,6,Fair,https://www.gamespot.com/reviews/adventure-time-the-secret-of-the-nameless-kingdom-/1900-6415970/,19,30,https://www.gamespot.com/a/uploads/screen_petite/536/5360430/2652350-lsp2.jpg
Freedom Wars Review,VITA,2014-11-20 15:17:00,8,Great,https://www.gamespot.com/reviews/freedom-wars-review/1900-6415969/,32,21,https://www.gamespot.com/a/uploads/screen_petite/1197/11970954/2556940-freedom%20wars%2010_1402332054.jpg
Escape Dead Island Review,"PS3, PC",2014-11-19 14:24:00,5,Mediocre,https://www.gamespot.com/reviews/escape-dead-island-review/1900-6415966/,24,9,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/2583327-01072014_edi_announcement05.jpg
Assassin's Creed Unity Review,"PS4, XONE",2014-11-19 09:05:00,7,Good,https://www.gamespot.com/reviews/assassin-s-creed-unity-review/1900-6415948/,1989,86,https://www.gamespot.com/a/uploads/screen_petite/917/9176928/2725288-4760408437-Assas.jpg
Space Hulk: Ascension Edition Review,PC,2014-11-18 16:11:00,7,Good,https://www.gamespot.com/reviews/space-hulk-ascension-edition-review/1900-6415967/,19,23,https://www.gamespot.com/a/uploads/screen_petite/416/4161502/2735386-0005.jpg
Lego Batman 3: Beyond Gotham Review,"PS4, XONE",2014-11-18 12:59:00,7,Good,https://www.gamespot.com/reviews/lego-batman-3-beyond-gotham-review/1900-6415962/,7,48,https://www.gamespot.com/a/uploads/screen_petite/536/5360430/2730357-butcher_01.jpg
Little Big Planet 3 Review,PS4,2014-11-18 09:38:00,7,Good,https://www.gamespot.com/reviews/little-big-planet-3-review/1900-6415964/,407,39,https://www.gamespot.com/a/uploads/screen_petite/1547/15470456/2734770-selfie_phone_shot_no_logo_1402372684.jpg
Pokemon Omega Ruby/Alpha Sapphire Review,3DS,2014-11-17 23:53:00,8,Great,https://www.gamespot.com/reviews/pokemon-omega-ruby-alpha-sapphire-review/1900-6415965/,144,85,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2734866-9955640280-pokem.jpg
This War of Mine Review,PC,2014-11-17 18:52:00,8,Great,https://www.gamespot.com/reviews/this-war-of-mine-review/1900-6415963/,62,131,https://www.gamespot.com/a/uploads/screen_petite/416/4161502/2734723-this-war-of-mine.jpg
Grand Theft Auto V Review,PS3,2014-11-17 14:12:00,9,Superb,https://www.gamespot.com/reviews/grand-theft-auto-v-review/1900-6414475/,22164,207,https://www.gamespot.com/a/uploads/screen_petite/mig/6/5/8/2/2236582-gsm_169_gta_v_vr_ps3_091513_m1_320.jpg
A Bird Story Review,PC,2014-11-17 11:59:00,8,Great,https://www.gamespot.com/reviews/a-bird-story-review/1900-6415961/,38,6,https://www.gamespot.com/a/uploads/screen_petite/mig/1/1/2/9/2031129-706841_20130307_006.jpg
Far Cry 4 Review,"PS4, XONE",2014-11-17 09:28:00,7,Good,https://www.gamespot.com/reviews/far-cry-4-review/1900-6415960/,1581,122,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/2732185-fc4_screen_kyrat_lake_gc_140813_10amcet_1407889614.jpg
Randal's Monday Review,PC,2014-11-15 15:57:00,4,Poor,https://www.gamespot.com/reviews/randal-s-monday-review/1900-6415957/,13,8,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/2427895-randal%27s%20monday%20screen%20001.jpg
Assassin's Creed Rogue Review,X360,2014-11-14 22:07:00,6,Fair,https://www.gamespot.com/reviews/assassin-s-creed-rogue-review/1900-6415955/,540,98,https://www.gamespot.com/a/uploads/screen_petite/917/9176928/2733177-0191582825-assas.jpg
Sonic Boom: Rise of Lyric Review,WIIU,2014-11-14 16:56:00,2,Terrible,https://www.gamespot.com/reviews/sonic-boom-rise-of-lyric-review/1900-6415956/,295,76,https://www.gamespot.com/a/uploads/screen_petite/225/2256286/2733178-6964328527-25595.jpg
Dragon Age: Inquisition Review,"XONE, PS4",2014-11-11 08:21:00,9,Superb,https://www.gamespot.com/reviews/dragon-age-inquisition-review/1900-6415949/,1890,256,https://www.gamespot.com/a/uploads/screen_petite/536/5360430/2555660-e3_2014_screens_wm_20.jpg
Pro Evolution Soccer 2015 Review,PS4,2014-11-10 09:13:00,8,Great,https://www.gamespot.com/reviews/pro-evolution-soccer-2015-review/1900-6415944/,250,291,https://www.gamespot.com/a/uploads/screen_petite/1197/11970954/2585715-pes2015_oldtrafford_01_1404378158.jpg
The Unfinished Swan Review,PS4,2014-11-06 18:50:00,8,Great,https://www.gamespot.com/reviews/the-unfinished-swan-review/1900-6415945/,67,17,https://www.gamespot.com/a/uploads/screen_petite/mig/4/4/6/8/2014468-669580_20121015_008.jpg
Fantasy Life Review,3DS,2014-11-06 13:44:00,6,Fair,https://www.gamespot.com/reviews/fantasy-life-review/1900-6415904/,46,24,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/2681991-fantasylife_1920u_20141007.jpg
Goemon's Great Adventure Review,N64,2014-11-05 18:11:00,7,Good,https://www.gamespot.com/reviews/goemons-great-adventure-review/1900-2543666/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Depth Review,PC,2014-11-05 09:59:00,5,Mediocre,https://www.gamespot.com/reviews/depth-review/1900-6415941/,51,3,https://www.gamespot.com/a/uploads/screen_petite/416/4161502/2713545-0006.jpg
WWE 2K15 Review,"X360, PS3",2014-11-03 18:48:00,4,Poor,https://www.gamespot.com/reviews/wwe-2k15-review/1900-6415940/,80,73,https://www.gamespot.com/a/uploads/screen_petite/1197/11970954/2702968-image-2014-10-23-22-49-202.jpg
NBA Live 15 Review,"XONE, PS4",2014-11-03 16:03:00,5,Mediocre,https://www.gamespot.com/reviews/nba-live-15-review/1900-6415942/,39,32,https://www.gamespot.com/a/uploads/screen_petite/416/4161502/2714777-acrevrecording_2014-10-23_15-07-04_000205.jpg
Gabriel Knight: Sins of the Fathers 20th Anniversary Edition Review,PC,2014-11-03 13:04:00,6,Fair,https://www.gamespot.com/reviews/gabriel-knight-sins-of-the-fathers-20th-anniversar/1900-6415939/,35,8,https://www.gamespot.com/a/uploads/screen_petite/536/5360430/2497467-meet%20malia1.jpg
Call of Duty: Advanced Warfare Review,"PS4, XONE",2014-11-03 11:10:00,8,Great,https://www.gamespot.com/reviews/call-of-duty-advanced-warfare-review/1900-6415933/,1220,60,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/2622069-callofduty_advancedwarfare_multiplayer_cod_aw_biolab_3%20on%201.jpg
Football Manager 2015 Review,PC,2014-11-02 03:41:00,8,Great,https://www.gamespot.com/reviews/football-manager-2015-review/1900-6415936/,17,102,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/2710643-footballmanager2015_1920_20141031.jpg
Ultimate NES Remix Review,3DS,2014-11-01 08:21:00,7,Good,https://www.gamespot.com/reviews/ultimate-nes-remix-review/1900-6415937/,9,41,https://www.gamespot.com/a/uploads/screen_petite/917/9176928/2712657-ctrp_bfr_wwillu01_r_ad.jpg
Dungeon of the Endless Review,PC,2014-10-31 17:10:00,7,Good,https://www.gamespot.com/reviews/dungeon-of-the-endless-review/1900-6415938/,12,5,https://www.gamespot.com/a/uploads/screen_petite/1197/11970954/2642689-dungeon%20of%20the%20endless%20-%20beta%20-%20ice%20cave.jpg
Planetary Annihilation Review,PC,2014-10-31 16:44:00,7,Good,https://www.gamespot.com/reviews/planetary-annihilation-review/1900-6415935/,13,5,https://www.gamespot.com/a/uploads/screen_petite/416/4161502/2710414-0008.jpg
Dreamfall Chapters Book One: Reborn Review,PC,2014-10-30 17:08:00,7,Good,https://www.gamespot.com/reviews/dreamfall-chapters-book-one-reborn-review/1900-6415934/,59,15,https://www.gamespot.com/a/uploads/screen_petite/536/5360430/2700653-europolis_zoe.jpg
Skylanders Trap Team Review,PS4,2014-10-30 11:09:00,8,Great,https://www.gamespot.com/reviews/skylanders-trap-team-review/1900-6415932/,8,8,https://www.gamespot.com/a/uploads/screen_petite/225/2256286/2708499-4107239371-251558.jpeg
Fairy Fencer F Review,PS3,2014-10-29 21:07:00,5,Mediocre,https://www.gamespot.com/reviews/fairy-fencer-f-review/1900-6415931/,24,1,https://www.gamespot.com/a/uploads/screen_petite/1197/11970954/2645112-20140627115341.jpg
Lords of the Fallen Review,XONE,2014-10-29 12:58:00,8,Great,https://www.gamespot.com/reviews/lords-of-the-fallen-review/1900-6415929/,656,111,https://www.gamespot.com/a/uploads/screen_petite/536/5360430/2515586-battle_2.jpg
Minecraft Xbox One Edition Review,XONE,2014-10-28 17:47:00,9,Superb,https://www.gamespot.com/reviews/minecraft-xbox-one-edition-review/1900-6415930/,33,48,https://www.gamespot.com/a/uploads/screen_petite/225/2256286/2707974-9971169093-26564.jpg
Sunset Overdrive Review,XONE,2014-10-27 09:35:00,8,Great,https://www.gamespot.com/reviews/sunset-overdrive-review/1900-6415928/,1130,51,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2703908-7385409445-25557.jpg
Legend of Grimrock 2 Review,PC,2014-10-24 17:32:00,9,Superb,https://www.gamespot.com/reviews/legend-of-grimrock-2-review/1900-6415925/,160,48,https://www.gamespot.com/a/uploads/screen_petite/416/4161502/2701939-0005.jpg
Neverending Nightmares Review,PC,2014-10-24 17:14:00,7,Good,https://www.gamespot.com/reviews/neverending-nightmares-review/1900-6415927/,1,21,https://www.gamespot.com/a/uploads/screen_petite/416/4161502/2703810-nightmares6.jpg
Civilization: Beyond Earth Review,PC,2014-10-23 07:45:00,7,Good,https://www.gamespot.com/reviews/civilization-beyond-earth-review/1900-6415923/,344,16,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/2701140-civilization-beyond_earth-review_-nologo-1920_20141013.jpg
The Evil Within Review,PS4,2014-10-21 19:47:00,7,Good,https://www.gamespot.com/reviews/the-evil-within-review/1900-6415924/,873,148,https://www.gamespot.com/a/uploads/screen_petite/642/6422750/2699103-vlcsnap-2014-10-21-11h26m35s130.jpg
F1 2014 Review,X360,2014-10-21 16:30:00,6,Fair,https://www.gamespot.com/reviews/f1-2014-review/1900-6415919/,15,79,https://www.gamespot.com/a/uploads/screen_petite/917/9176928/2696806-5108411504-f1-20.jpg
A City Sleeps Review,PC,2014-10-21 12:00:00,5,Mediocre,https://www.gamespot.com/reviews/a-city-sleeps-review/1900-6415920/,5,0,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2696918-2898288429-giant.jpg
Disney Fantasia: Music Evolved Review,XONE,2014-10-21 10:14:00,8,Great,https://www.gamespot.com/reviews/disney-fantasia-music-evolved-review/1900-6415918/,181,10,https://www.gamespot.com/a/uploads/screen_petite/1197/11970954/2550681-dfme-theneighborhood-01.jpg
The Legend of Korra Review,XONE,2014-10-21 07:18:00,3,Bad,https://www.gamespot.com/reviews/the-legend-of-korra-review/1900-6415921/,432,41,https://www.gamespot.com/a/uploads/screen_petite/1365/13658182/2698655-legend-of-korra-review_1920_20141019.jpg
Falling Skies: The Game Review,PC,2014-10-20 17:12:00,4,Poor,https://www.gamespot.com/reviews/falling-skies-the-game-review/1900-6415917/,22,24,https://www.gamespot.com/a/uploads/screen_petite/536/5360430/2547300-loxbox-image148.jpg
Fluster Cluck Review,PS4,2014-10-20 17:05:00,3,Bad,https://www.gamespot.com/reviews/fluster-cluck-review/1900-6415922/,15,2,https://www.gamespot.com/a/uploads/screen_petite/416/4161502/2697377-cluck.jpg
Minecraft: PlayStation 4 Edition Review,PS4,2014-10-19 14:11:00,9,Superb,https://www.gamespot.com/reviews/minecraft-playstation-4-edition-review/1900-6415882/,178,64,https://www.gamespot.com/a/uploads/screen_petite/225/2256286/2666603-minecraft%20%20playstation%204%20edition%20gameplay%202.jpg
"The Wolf Among Us, Episode 5: Cry Wolf Review",PC,2014-10-19 14:09:00,6,Fair,https://www.gamespot.com/reviews/the-wolf-among-us-episode-5-cry-wolf/1900-6415813/,83,5,https://www.gamespot.com/a/uploads/screen_petite/536/5360430/2536956-thewolfamongus_104_gibbstown_1951.jpg
TRI: Of Friendship and Madness Review,PC,2014-10-16 17:18:00,8,Great,https://www.gamespot.com/reviews/tri-of-friendship-and-madness-review/1900-6415916/,6,6,https://www.gamespot.com/a/uploads/screen_petite/416/4161502/2693320-0001.jpg
The Last of Us Remastered Review,PS4,2014-10-15 17:43:00,8,Great,https://www.gamespot.com/reviews/the-last-of-us-remastered-review/1900-6415827/,2521,117,https://www.gamespot.com/a/uploads/screen_petite/78/787590/2608325-ci55838704030386260.jpg
The Last of Us: Left Behind Review,PS3,2014-10-15 17:43:00,9,Superb,https://www.gamespot.com/reviews/the-last-of-us-left-behind-review/1900-6415658/,510,53,https://www.gamespot.com/a/uploads/screen_petite/725/7253563/2431407-the%20last%20of%20us%20--%20left%20behind%20-%2002%29%20ellie%27s%20mall%20adventures%20-%202014-01-31%2002-46-2016.jpg
The Last of Us Review,PS3,2014-10-15 17:42:00,8,Great,https://www.gamespot.com/reviews/the-last-of-us-review/1900-6409197/,16723,84,https://www.gamespot.com/a/uploads/screen_petite/mig/7/5/0/1/2127501-169_lastofus_vr_ps3_060413_80.jpg
