,title,platform,datetime,critic_score,critic_score_text,url,comments,upvotes,img
2659,Fray Review,PC,"Tuesday, Jul 17, 2012 5:19pm",4,Poor,https://www.gamespot.com/reviews/fray-review/1900-6386725/,4,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2660,Resonance Review,PC,"Thursday, Jul 12, 2012 4:00pm",5,Mediocre,https://www.gamespot.com/reviews/resonance-review/1900-6384992/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2661,The Secret World Review,PC,"Wednesday, Jul 11, 2012 6:38pm",7.5,Good,https://www.gamespot.com/reviews/the-secret-world-review/1900-6386467/,214,7,https://www.gamespot.com/a/uploads/screen_petite/mig/9/5/4/2/2119542-gsm_169_secret_world_vr_320.jpg
2662,Test Drive: Ferrari Racing Legends Review,X360,"Tuesday, Jul 10, 2012 6:12pm",5.5,Mediocre,https://www.gamespot.com/reviews/test-drive-ferrari-racing-legends-review/1900-6386402/,25,4,https://www.gamespot.com/a/uploads/screen_petite/mig/9/5/0/1/2119501-169_test_drive_frl_vr_xbox_360_071012.jpg
2663,Endless Space Review,PC,"Tuesday, Jul 10, 2012 5:53pm",8,Great,https://www.gamespot.com/reviews/endless-space-review/1900-6386365/,0,21,https://www.gamespot.com/a/uploads/screen_petite/mig/9/5/0/4/2119504-169_endless_space_video_review_pc_071012_1.jpg
2664,NCAA Football 13 Review,X360,"Tuesday, Jul 10, 2012 5:44pm",6.5,Fair,https://www.gamespot.com/reviews/ncaa-football-13-review/1900-6386395/,100,4,https://www.gamespot.com/a/uploads/screen_petite/mig/9/5/0/3/2119503-169_ncaa_football_13_video_review_x360_071012_m2.jpg
2665,Dungeon Twister Review,PS3,"Tuesday, Jul 10, 2012 4:29pm",6,Fair,https://www.gamespot.com/reviews/dungeon-twister-review/1900-6386352/,4,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2666,Project Zero 2: Wii Edition Review,WII,"Monday, Jul 9, 2012 10:20am",8.5,Great,https://www.gamespot.com/reviews/project-zero-2-wii-edition-review/1900-6385887/,0,9,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2667,Krater Review,PC,"Tuesday, Jul 3, 2012 7:14pm",5,Mediocre,https://www.gamespot.com/reviews/krater-review/1900-6385509/,0,0,https://www.gamespot.com/a/uploads/screen_petite/mig/9/3/7/2/2119372-169_krater_video_review_pc_070312_2.jpg
2668,Tom Clancy's Ghost Recon: Future Soldier Review,PC,"Monday, Jul 2, 2012 3:27pm",6.5,Fair,https://www.gamespot.com/reviews/tom-clancys-ghost-recon-future-soldier-review/1900-6385109/,0,7,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2669,Theatrythm Review,3DS,"Friday, Jun 29, 2012 8:26am",7.5,Good,https://www.gamespot.com/reviews/theatrythm-review/1900-6384907/,0,0,https://www.gamespot.com/a/uploads/screen_petite/mig/9/2/7/0/2119270-169_theatrhythm_vr_062912.jpg
2670,The Walking Dead: Episode 2 - Starved for Help Review,X360,"Thursday, Jun 28, 2012 7:30pm",8.5,Great,https://www.gamespot.com/reviews/the-walking-dead-episode-2-starved-for-help-review/1900-6384926/,2,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2671,Sins of a Solar Empire: Rebellion Review,PC,"Thursday, Jun 28, 2012 4:47pm",8.5,Great,https://www.gamespot.com/reviews/sins-of-a-solar-empire-rebellion-review/1900-6384904/,115,7,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2672,Deponia Review,PC,"Thursday, Jun 28, 2012 11:07am",8,Great,https://www.gamespot.com/reviews/deponia-review/1900-6384274/,0,16,https://www.gamespot.com/a/uploads/screen_petite/mig/9/2/3/7/2119237-gsm_169_videoreview_deponia_320.jpg
2673,Thomas Was Alone Review,PC,"Thursday, Jun 28, 2012 9:43am",7.5,Good,https://www.gamespot.com/reviews/thomas-was-alone-review/1900-6384764/,1,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2674,Metal Gear Solid HD Collection Review,VITA,"Wednesday, Jun 27, 2012 6:03pm",8.5,Great,https://www.gamespot.com/reviews/metal-gear-solid-hd-collection-review/1900-6384756/,176,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2675,Penny Arcade's On the Rain-Slick Precipice of Darkness 3 Review,PC,"Wednesday, Jun 27, 2012 5:53pm",7.5,Good,https://www.gamespot.com/reviews/penny-arcades-on-the-rain-slick-precipice-of-darkn/1900-6384758/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2676,The Amazing Spider-Man Review,X360,"Tuesday, Jun 26, 2012 10:11am",7.5,Good,https://www.gamespot.com/reviews/the-amazing-spider-man-review/1900-6383803/,148,27,https://www.gamespot.com/a/uploads/screen_petite/mig/9/1/1/8/2119118-169_amazing_spiderman_video_review_multi_062512_1.jpg
2677,The Amazing Spider-Man Review,PS3,"Tuesday, Jun 26, 2012 10:05am",7.5,Good,https://www.gamespot.com/reviews/the-amazing-spider-man-review/1900-6384285/,0,3,https://www.gamespot.com/a/uploads/screen_petite/mig/9/1/1/8/2119118-169_amazing_spiderman_video_review_multi_062512_1.jpg
2678,Lego Batman 2: DC Super Heroes Review,X360,"Monday, Jun 25, 2012 4:50pm",6.5,Fair,https://www.gamespot.com/reviews/lego-batman-2-dc-super-heroes-review/1900-6383789/,50,0,https://www.gamespot.com/a/uploads/screen_petite/mig/9/0/4/0/2119040-169_lego_batman_2_vr_ps3_360_062212.jpg
2679,Lego Batman 2: DC Super Heroes Review,PS3,"Monday, Jun 25, 2012 4:25pm",6.5,Fair,https://www.gamespot.com/reviews/lego-batman-2-dc-super-heroes-review/1900-6383804/,71,2,https://www.gamespot.com/a/uploads/screen_petite/mig/9/0/4/0/2119040-169_lego_batman_2_vr_ps3_360_062212.jpg
2680,Pokemon Conquest Review,DS,"Friday, Jun 22, 2012 3:06pm",6.5,Fair,https://www.gamespot.com/reviews/pokemon-conquest-review/1900-6383552/,0,8,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2681,Sid Meier's Civilization V: Gods & Kings Review,PC,"Friday, Jun 22, 2012 3:06pm",9,Superb,https://www.gamespot.com/reviews/sid-meiers-civilization-v-gods-and-kings-review/1900-6383629/,0,7,https://www.gamespot.com/a/uploads/screen_petite/mig/8/9/9/2/2118992-169_civ_5_gods_kings_vr_pc_062212.jpg
2682,Doctor Who: The Eternity Clock Review,PS3,"Friday, Jun 22, 2012 10:55am",3.5,Bad,https://www.gamespot.com/reviews/doctor-who-the-eternity-clock-review/1900-6379028/,7,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2683,Quantum Conundrum Review,PC,"Thursday, Jun 21, 2012 7:06pm",7.5,Good,https://www.gamespot.com/reviews/quantum-conundrum-review/1900-6383643/,37,3,https://www.gamespot.com/a/uploads/screen_petite/mig/8/9/8/6/2118986-169_quantum_conundrum_video_review_pc_062112_1.jpg
2684,Steel Battalion: Heavy Armor Review,X360,"Tuesday, Jun 19, 2012 8:12pm",3.5,Bad,https://www.gamespot.com/reviews/steel-battalion-heavy-armor-review/1900-6383411/,0,3,https://www.gamespot.com/a/uploads/screen_petite/mig/8/9/2/8/2118928-169_steel_battalion_heavy_armor_video_review_x360_061912_1.jpg
2685,Velocity Review,PSP,"Tuesday, Jun 19, 2012 4:37pm",7,Good,https://www.gamespot.com/reviews/velocity-review/1900-6383169/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2686,Virtua Fighter 5 Final Showdown Review,X360,"Thursday, Jun 14, 2012 6:03pm",8.5,Great,https://www.gamespot.com/reviews/virtua-fighter-5-final-showdown-review/1900-6382527/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2687,Virtua Fighter 5 Final Showdown Review,PS3,"Thursday, Jun 14, 2012 5:49pm",8.5,Great,https://www.gamespot.com/reviews/virtua-fighter-5-final-showdown-review/1900-6382661/,41,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2688,Babel Rising Review,X360,"Wednesday, Jun 13, 2012 6:18pm",6,Fair,https://www.gamespot.com/reviews/babel-rising-review/1900-6382470/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2689,Gravity Rush Review,VITA,"Wednesday, Jun 13, 2012 6:03pm",6.5,Fair,https://www.gamespot.com/reviews/gravity-rush-review/1900-6382346/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2690,Home Review,PC,"Wednesday, Jun 13, 2012 5:45pm",7,Good,https://www.gamespot.com/reviews/home-review/1900-6382314/,144,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2691,World of Battles: Morningstar Review,PC,"Wednesday, Jun 13, 2012 11:04am",7.5,Good,https://www.gamespot.com/reviews/world-of-battles-morningstar-review/1900-6382137/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2692,Iron Front: Liberation 1944 Review,PC,"Wednesday, Jun 13, 2012 9:33am",2,Terrible,https://www.gamespot.com/reviews/iron-front-liberation-1944-review/1900-6382138/,314,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2693,Atelier Meruru Review,PS3,"Tuesday, Jun 12, 2012 4:46pm",5,Mediocre,https://www.gamespot.com/reviews/atelier-meruru-review/1900-6382178/,299,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2694,Inversion Review,X360,"Friday, Jun 8, 2012 2:45am",4,Poor,https://www.gamespot.com/reviews/inversion-review/1900-6380919/,86,4,https://www.gamespot.com/a/uploads/screen_petite/mig/8/5/3/8/2118538-169_inversion_vr_060712.jpg
2695,Dirt Showdown Review,PS3,"Thursday, Jun 7, 2012 9:40am",8,Great,https://www.gamespot.com/reviews/dirt-showdown-review/1900-6379782/,4,0,https://www.gamespot.com/a/uploads/screen_petite/mig/7/7/6/2/2117762-gsm_169_dirtshowdown_vr_8_052312_320.jpg
2696,Shifting World Review,3DS,"Thursday, Jun 7, 2012 9:39am",5.5,Mediocre,https://www.gamespot.com/reviews/shifting-world-review/1900-6380111/,4,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2697,Men in Black: Alien Crisis Review,PS3,"Friday, Jun 1, 2012 5:41pm",2.5,Terrible,https://www.gamespot.com/reviews/men-in-black-alien-crisis-review/1900-6379976/,108,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2698,Men in Black: Alien Crisis Review,X360,"Friday, Jun 1, 2012 5:41pm",2.5,Terrible,https://www.gamespot.com/reviews/men-in-black-alien-crisis-review/1900-6379975/,49,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2699,Sorcery Review,PS3,"Friday, Jun 1, 2012 3:50pm",4.5,Poor,https://www.gamespot.com/reviews/sorcery-review/1900-6379807/,54,0,https://www.gamespot.com/a/uploads/screen_petite/mig/8/0/2/5/2118025-169_sorcery_vr_ps3_060112.jpg
2700,Dirt Showdown Review,X360,"Friday, Jun 1, 2012 9:30am",8,Great,https://www.gamespot.com/reviews/dirt-showdown-review/1900-6378269/,72,10,https://www.gamespot.com/a/uploads/screen_petite/mig/7/7/6/2/2117762-gsm_169_dirtshowdown_vr_8_052312_320.jpg
2701,Gas Guzzlers Combat Carnage Review,PC,"Thursday, May 31, 2012 7:36pm",4,Poor,https://www.gamespot.com/reviews/gas-guzzlers-combat-carnage-review/1900-6378980/,115,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2702,Alan Wake's American Nightmare Review,PC,"Thursday, May 31, 2012 7:19pm",7,Good,https://www.gamespot.com/reviews/alan-wakes-american-nightmare-review/1900-6379740/,19,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2703,Mad Riders Review,X360,"Thursday, May 31, 2012 9:13am",5.5,Mediocre,https://www.gamespot.com/reviews/mad-riders-review/1900-6379109/,7,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2704,Resistance: Burning Skies Review,VITA,"Tuesday, May 29, 2012 7:06pm",5.5,Mediocre,https://www.gamespot.com/reviews/resistance-burning-skies-review/1900-6378997/,331,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2705,Battleship Review,X360,"Friday, May 25, 2012 5:19pm",3.5,Bad,https://www.gamespot.com/reviews/battleship-review/1900-6378641/,180,10,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2706,Resident Evil: Operation Raccoon City Review,PC,"Wednesday, May 23, 2012 6:42pm",4,Poor,https://www.gamespot.com/reviews/resident-evil-operation-raccoon-city-review/1900-6378270/,83,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2707,Sonic the Hedgehog 4: Episode II Review,PS3,"Tuesday, May 22, 2012 2:17pm",6,Fair,https://www.gamespot.com/reviews/sonic-the-hedgehog-4-episode-ii-review/1900-6378024/,34,6,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2708,Sonic the Hedgehog 4: Episode II Review,X360,"Tuesday, May 22, 2012 2:17pm",6,Fair,https://www.gamespot.com/reviews/sonic-the-hedgehog-4-episode-ii-review/1900-6377798/,71,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2709,Sonic the Hedgehog 4: Episode II Review,PC,"Tuesday, May 22, 2012 2:17pm",6,Fair,https://www.gamespot.com/reviews/sonic-the-hedgehog-4-episode-ii-review/1900-6378096/,60,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2710,Tom Clancy's Ghost Recon: Future Soldier Review,X360,"Tuesday, May 22, 2012 9:06am",7.5,Good,https://www.gamespot.com/reviews/tom-clancys-ghost-recon-future-soldier-review/1900-6378020/,429,5,https://www.gamespot.com/a/uploads/screen_petite/mig/7/6/9/7/2117697-169_ghost_recon_fs_vr_360_052112.jpg
2711,Warlock: Master of the Arcane Review,PC,"Monday, May 21, 2012 6:07pm",7.5,Good,https://www.gamespot.com/reviews/warlock-master-of-the-arcane-review/1900-6377521/,14,4,https://www.gamespot.com/a/uploads/screen_petite/mig/7/6/8/7/2117687-169_warlock_arcane_video_review_pc_052112_1.jpg
2712,Game of Thrones Review,PS3,"Friday, May 18, 2012 5:56pm",7,Good,https://www.gamespot.com/reviews/game-of-thrones-review/1900-6377620/,25,7,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2713,Tera Review,PC,"Thursday, May 17, 2012 12:56pm",7.5,Good,https://www.gamespot.com/reviews/tera-review/1900-6377135/,218,13,https://www.gamespot.com/a/uploads/screen_petite/mig/7/5/3/4/2117534-169_tera_video_review_pc_051612_2.jpg
2714,Game of Thrones Review,X360,"Thursday, May 17, 2012 9:30am",7,Good,https://www.gamespot.com/reviews/game-of-thrones-review/1900-6377141/,138,2,https://www.gamespot.com/a/uploads/screen_petite/mig/7/5/3/5/2117535-169_game_of_thrones_vr_xbox_360_051612.jpg
2715,Akai Katana Review,X360,"Thursday, May 17, 2012 6:01am",8,Great,https://www.gamespot.com/reviews/akai-katana-review/1900-6376960/,14,0,https://www.gamespot.com/a/uploads/screen_petite/mig/7/5/5/3/2117553-169_akaikatanashin_vr_051712.jpg
2716,Mario Tennis Open Review,3DS,"Thursday, May 17, 2012 1:48am",5.5,Mediocre,https://www.gamespot.com/reviews/mario-tennis-open-review/1900-6376745/,54,0,https://www.gamespot.com/a/uploads/screen_petite/mig/7/5/1/8/2117518-gsm_169_mariotennis_vr_051612_320.jpg
2717,Max Payne 3 Review,PS3,"Tuesday, May 15, 2012 6:36pm",9,Superb,https://www.gamespot.com/reviews/max-payne-3-review/1900-6376816/,62,28,https://www.gamespot.com/a/uploads/screen_petite/mig/7/4/8/7/2117487-169_max_payne_3_vr_xbox_360_ps3_051412.jpg
2718,Max Payne 3 Review,X360,"Monday, May 14, 2012 9:43pm",9,Superb,https://www.gamespot.com/reviews/max-payne-3-review/1900-6376769/,491,4,https://www.gamespot.com/a/uploads/screen_petite/mig/7/4/8/7/2117487-169_max_payne_3_vr_xbox_360_ps3_051412.jpg
2719,Port Royale 3: Pirates and Merchants Review,PC,"Monday, May 14, 2012 8:20pm",5,Mediocre,https://www.gamespot.com/reviews/port-royale-3-pirates-and-merchants-review/1900-6376561/,23,14,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2720,Minecraft Review,X360,"Friday, May 11, 2012 6:08pm",7,Good,https://www.gamespot.com/reviews/minecraft-review/1900-6376433/,240,49,https://www.gamespot.com/a/uploads/screen_petite/mig/7/4/3/1/2117431-169_minecraft_video_review_xbox360_051112_1.jpg
2721,Datura Review,PS3,"Friday, May 11, 2012 6:02pm",4,Poor,https://www.gamespot.com/reviews/datura-review/1900-6376448/,20,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2722,Street Fighter X Tekken Review,PC,"Friday, May 11, 2012 5:38pm",8,Great,https://www.gamespot.com/reviews/street-fighter-x-tekken-review/1900-6376438/,26,3,https://www.gamespot.com/a/uploads/screen_petite/mig/7/4/3/3/2117433-gsm_169_sfxt_vr_multi_051112_2_320.jpg
2723,Starhawk Review,PS3,"Tuesday, May 8, 2012 5:21pm",7.5,Good,https://www.gamespot.com/reviews/starhawk-review/1900-6375695/,273,0,https://www.gamespot.com/a/uploads/screen_petite/mig/7/3/0/3/2117303-169_starhawk_video_review_ps3_051812_m1.jpg
2724,Revelations 2012 Review,PC,"Friday, May 4, 2012 6:48pm",1.5,Abysmal,https://www.gamespot.com/reviews/revelations-2012-review/1900-6375175/,273,4,https://www.gamespot.com/a/uploads/screen_petite/mig/7/2/2/2/2117222-169_revelations_2012_video_review_pc_050412_1.jpg
2725,A Valley Without Wind Review,PC,"Friday, May 4, 2012 4:53pm",5.5,Mediocre,https://www.gamespot.com/reviews/a-valley-without-wind-review/1900-6375174/,18,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2726,Fireburst Review,PC,"Friday, May 4, 2012 11:56am",5,Mediocre,https://www.gamespot.com/reviews/fireburst-review/1900-6375096/,3,1,https://www.gamespot.com/a/uploads/screen_petite/mig/7/2/0/7/2117207-169_fireburst_video_review_pc_050112_1.jpg
2727,Risen 2: Dark Waters Review,PC,"Thursday, May 3, 2012 4:44pm",7,Good,https://www.gamespot.com/reviews/risen-2-dark-waters-review/1900-6374881/,56,5,https://www.gamespot.com/a/uploads/screen_petite/mig/7/1/6/0/2117160-169_risen_2_vr_pc_050312.jpg
2728,Lone Survivor Review,PC,"Thursday, May 3, 2012 1:22pm",8.5,Great,https://www.gamespot.com/reviews/lone-survivor-review/1900-6374889/,43,0,https://www.gamespot.com/a/uploads/screen_petite/mig/7/1/6/1/2117161-169_lone_survivor_pc_video_review_050212_2.jpg
2729,Mortal Kombat Review,VITA,"Wednesday, May 2, 2012 2:07am",8,Great,https://www.gamespot.com/reviews/mortal-kombat-review/1900-6374174/,82,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2730,Sniper Elite V2 Review,PC,"Tuesday, May 1, 2012 7:37pm",6,Fair,https://www.gamespot.com/reviews/sniper-elite-v2-review/1900-6374658/,66,6,https://www.gamespot.com/a/uploads/screen_petite/mig/7/1/0/4/2117104-169_sniper_elite_v2_vr_pc_xbox_360_050112.jpg
2731,Fable Heroes Review,X360,"Tuesday, May 1, 2012 6:18pm",5.5,Mediocre,https://www.gamespot.com/reviews/fable-heroes-review/1900-6374454/,20,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2732,The Walking Dead: Episode 1 Review,X360,"Monday, Apr 30, 2012 3:30pm",8,Great,https://www.gamespot.com/reviews/the-walking-dead-episode-1-review/1900-6374233/,48,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2733,Bloodforge Review,X360,"Thursday, Apr 26, 2012 7:45pm",3,Bad,https://www.gamespot.com/reviews/bloodforge-review/1900-6373674/,116,0,https://www.gamespot.com/a/uploads/screen_petite/mig/6/9/2/9/2116929-169_bloodforge_video_review_x360_042612_1.jpg
2734,The Walking Dead: Episode 1 Review,PS3,"Wednesday, Apr 25, 2012 5:46pm",8,Great,https://www.gamespot.com/reviews/the-walking-dead-episode-1-review/1900-6373400/,13,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
2735,The Walking Dead: Episode 1 Review,PC,"Wednesday, Apr 25, 2012 5:46pm",8,Great,https://www.gamespot.com/reviews/the-walking-dead-episode-1-review/1900-6373398/,12,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
