title,platform,review_date,critic_score,critic_score_text,url,comments,upvotes,img
Spare Parts Review,PS3,"Wednesday, Jan 26, 2011 5:42pm",4.5,Poor,/reviews/spare-parts-review/1900-6286980/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Spare Parts Review,X360,"Wednesday, Jan 26, 2011 5:42pm",4.5,Poor,/reviews/spare-parts-review/1900-6286978/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
DC Universe Online Review,PC,"Tuesday, Jan 25, 2011 6:28pm",7,Good,/reviews/dc-universe-online-review/1900-6286924/,4,1,https://www.gamespot.com/a/uploads/screen_petite/mig/3/7/5/6/2103756-169_dc_universe_online_012511_4.jpg
Dead Space 2 Review,PS3,"Tuesday, Jan 25, 2011 6:27pm",9,Superb,/reviews/dead-space-2-review/1900-6286943/,8,1,https://www.gamespot.com/a/uploads/screen_petite/mig/3/7/3/4/2103734-169_deadspace_2_video_review_ps3_xbox360_012411_1.jpg
DC Universe Online Review,PS3,"Tuesday, Jan 25, 2011 4:55pm",7,Good,/reviews/dc-universe-online-review/1900-6286931/,11,2,https://www.gamespot.com/a/uploads/screen_petite/mig/3/7/5/6/2103756-169_dc_universe_online_012511_4.jpg
Fluidity Review,WII,"Tuesday, Jan 25, 2011 2:17pm",8.5,Great,/reviews/fluidity-review/1900-6286869/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dead Space 2 Review,X360,"Tuesday, Jan 25, 2011 12:00am",8.5,Great,/reviews/dead-space-2-review/1900-6286854/,3,10,https://www.gamespot.com/a/uploads/screen_petite/mig/3/7/3/4/2103734-169_deadspace_2_video_review_ps3_xbox360_012411_1.jpg
Modern Combat: Domination Review,PS3,"Monday, Jan 24, 2011 6:27pm",7,Good,/reviews/modern-combat-domination-review/1900-6286878/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Zeit 2 Review,X360,"Friday, Jan 21, 2011 5:58pm",8,Great,/reviews/zeit-2-review/1900-6286807/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Zeit 2 Review,PC,"Friday, Jan 21, 2011 5:58pm",8,Great,/reviews/zeit-2-review/1900-6286802/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Plants vs. Zombies Review,DS,"Friday, Jan 21, 2011 5:48pm",8,Great,/reviews/plants-vs-zombies-review/1900-6286812/,1,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Create Review,PC,"Tuesday, Jan 18, 2011 9:56am",6,Fair,/reviews/create-review/1900-6284947/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Create Review,X360,"Tuesday, Jan 18, 2011 9:56am",6,Fair,/reviews/create-review/1900-6284948/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Create Review,WII,"Tuesday, Jan 18, 2011 9:56am",5.5,Mediocre,/reviews/create-review/1900-6284967/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Mass Effect 2 Review,PS3,"Tuesday, Jan 18, 2011 8:59am",8.5,Great,/reviews/mass-effect-2-review/1900-6286399/,6,0,https://www.gamespot.com/a/uploads/screen_petite/mig/3/5/5/5/2103555-gsm_169_mass_effect_2_ps3_ver_vr_011411_320.jpg
Little Big Planet 2 Review,PS3,"Friday, Jan 14, 2011 8:57pm",9,Superb,/reviews/little-big-planet-2-review/1900-6286391/,1,3,https://www.gamespot.com/a/uploads/screen_petite/mig/3/5/5/4/2103554-169_little_big_planet_2_video_review_ps3_011411_1.jpg
"Prinny 2: Dawn of Operation Panties, Dood! Review",PSP,"Thursday, Jan 13, 2011 5:11pm",6,Fair,/reviews/prinny-2-dawn-of-operation-panties-dood-review/1900-6286321/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tetris Review,PS3,"Wednesday, Jan 12, 2011 7:06pm",7.5,Good,/reviews/tetris-review/1900-6286282/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Kingdom Hearts Re:coded Review,DS,"Tuesday, Jan 11, 2011 6:27pm",6.5,Fair,/reviews/kingdom-hearts-recoded-review/1900-6286222/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Ghost Trick: Phantom Detective Review,DS,"Tuesday, Jan 11, 2011 5:19pm",9,Superb,/reviews/ghost-trick-phantom-detective-review/1900-6286220/,4,10,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Lost in Shadow Review,WII,"Monday, Jan 10, 2011 6:29pm",7.5,Good,/reviews/lost-in-shadow-review/1900-6286174/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
MicroBot Review,PS3,"Thursday, Jan 6, 2011 5:46pm",6,Fair,/reviews/microbot-review/1900-6286019/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
MicroBot Review,X360,"Thursday, Jan 6, 2011 5:46pm",6,Fair,/reviews/microbot-review/1900-6286024/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
BioShock 2: Minerva's Den Review,X360,"Wednesday, Jan 5, 2011 5:30pm",8.5,Great,/reviews/bioshock-2-minervas-den-review/1900-6285926/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
BioShock 2: Minerva's Den Review,PS3,"Wednesday, Jan 5, 2011 5:30pm",8.5,Great,/reviews/bioshock-2-minervas-den-review/1900-6285953/,1,6,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Ilomilo Review,X360,"Tuesday, Jan 4, 2011 6:12pm",7.5,Good,/reviews/ilomilo-review/1900-6285123/,1,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
A World of Keflings Review,X360,"Tuesday, Jan 4, 2011 6:11pm",7,Good,/reviews/a-world-of-keflings-review/1900-6285916/,6,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Fallout: New Vegas - Dead Money Review,X360,"Tuesday, Jan 4, 2011 6:03pm",6.5,Fair,/reviews/fallout-new-vegas-dead-money-review/1900-6285903/,2,7,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Back to the Future: The Game - Episode I Review,PC,"Monday, Jan 3, 2011 5:59pm",7.5,Good,/reviews/back-to-the-future-the-game-episode-i-review/1900-6285849/,4,10,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dead Rising 2: Case West Review,X360,"Monday, Jan 3, 2011 5:40pm",7,Good,/reviews/dead-rising-2-case-west-review/1900-6285863/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Raskulls Review,X360,"Thursday, Dec 30, 2010 1:16am",6,Fair,/reviews/raskulls-review/1900-6285794/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Echochrome II Review,PS3,"Wednesday, Dec 22, 2010 2:40pm",7.5,Good,/reviews/echochrome-ii-review/1900-6285736/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Deadliest Catch: Sea of Chaos Review,WII,"Tuesday, Dec 21, 2010 6:34pm",3.5,Bad,/reviews/the-deadliest-catch-sea-of-chaos-review/1900-6285762/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Deadliest Catch: Sea of Chaos Review,PS3,"Tuesday, Dec 21, 2010 6:34pm",3.5,Bad,/reviews/the-deadliest-catch-sea-of-chaos-review/1900-6285759/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Deadliest Catch: Sea of Chaos Review,X360,"Tuesday, Dec 21, 2010 6:34pm",3.5,Bad,/reviews/the-deadliest-catch-sea-of-chaos-review/1900-6285763/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Eat Them Review,PS3,"Tuesday, Dec 21, 2010 6:05pm",6,Fair,/reviews/eat-them-review/1900-6285756/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Battlefield: Bad Company 2 Vietnam Review,X360,"Tuesday, Dec 21, 2010 5:49pm",8.5,Great,/reviews/battlefield-bad-company-2-vietnam-review/1900-6285751/,1,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Battlefield: Bad Company 2 Vietnam Review,PC,"Monday, Dec 20, 2010 5:08pm",8.5,Great,/reviews/battlefield-bad-company-2-vietnam-review/1900-6285670/,2,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Rock Band 3 Review,DS,"Monday, Dec 20, 2010 3:51pm",7,Good,/reviews/rock-band-3-review/1900-6285572/,1,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Def Jam Rapstar Review,WII,"Friday, Dec 17, 2010 2:19pm",6.5,Fair,/reviews/def-jam-rapstar-review/1900-6285587/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
World of Warcraft: Cataclysm Review,PC,"Thursday, Dec 16, 2010 11:12pm",8.5,Great,/reviews/world-of-warcraft-cataclysm-review/1900-6285551/,8,0,https://www.gamespot.com/a/uploads/screen_petite/mig/3/1/6/9/2103169-gsm_169_CATACLYSM_VIDEO_REVIEW_121610_320.jpg
Bomberman Live: Battlefest Review,X360,"Thursday, Dec 16, 2010 6:49pm",6.5,Fair,/reviews/bomberman-live-battlefest-review/1900-6285549/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Star Wars: The Force Unleashed II: Endor Bonus Mission Review,X360,"Thursday, Dec 16, 2010 6:43pm",6,Fair,/reviews/star-wars-the-force-unleashed-ii-endor-bonus-missi/1900-6285539/,0,9,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Funky Lab Rat Review,PS3,"Thursday, Dec 16, 2010 3:55pm",6.5,Fair,/reviews/funky-lab-rat-review/1900-6285542/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Pictionary Review,WII,"Wednesday, Dec 15, 2010 6:37pm",6.5,Fair,/reviews/pictionary-review/1900-6285466/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Sims 3: Late Night Expansion Pack Review,PC,"Wednesday, Dec 15, 2010 5:20pm",7.5,Good,/reviews/the-sims-3-late-night-expansion-pack-review/1900-6285447/,1,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tron: Evolution Review,X360,"Monday, Dec 13, 2010 6:45pm",7,Good,/reviews/tron-evolution-review/1900-6285336/,2,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tron: Evolution Review,PS3,"Monday, Dec 13, 2010 6:44pm",7,Good,/reviews/tron-evolution-review/1900-6285337/,0,11,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Kung-Fu Live Review,PS3,"Monday, Dec 13, 2010 6:20pm",4,Poor,/reviews/kung-fu-live-review/1900-6285353/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Raving Rabbids: Travel in Time Review,WII,"Monday, Dec 13, 2010 5:54pm",6.5,Fair,/reviews/raving-rabbids-travel-in-time-review/1900-6285361/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Michael Jackson: The Experience Review,WII,"Friday, Dec 10, 2010 6:06pm",6.5,Fair,/reviews/michael-jackson-the-experience-review/1900-6285242/,1,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Super Meat Boy Review,PC,"Friday, Dec 10, 2010 6:01pm",9.5,Superb,/reviews/super-meat-boy-review/1900-6285270/,7,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Adrenalin Misfits Review,X360,"Friday, Dec 10, 2010 11:00am",5,Mediocre,/reviews/adrenalin-misfits-review/1900-6284547/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Bejeweled 3 Review,PC,"Thursday, Dec 9, 2010 5:22pm",7.5,Good,/reviews/bejeweled-3-review/1900-6285087/,1,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Ys: The Oath in Felghana Review,PSP,"Wednesday, Dec 8, 2010 6:35pm",7.5,Good,/reviews/ys-the-oath-in-felghana-review/1900-6285033/,1,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Unbound Saga Review,X360,"Wednesday, Dec 8, 2010 6:00pm",4,Poor,/reviews/unbound-saga-review/1900-6285045/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Majesty 2: Battles of Ardania Review,PC,"Wednesday, Dec 8, 2010 6:00pm",4.5,Poor,/reviews/majesty-2-battles-of-ardania-review/1900-6285040/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Cabela's Dangerous Hunts 2011 Review,X360,"Tuesday, Dec 7, 2010 7:42pm",6,Fair,/reviews/cabelas-dangerous-hunts-2011-review/1900-6284982/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Cabela's Dangerous Hunts 2011 Review,WII,"Tuesday, Dec 7, 2010 7:42pm",6,Fair,/reviews/cabelas-dangerous-hunts-2011-review/1900-6284995/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Cabela's Dangerous Hunts 2011 Review,PS3,"Tuesday, Dec 7, 2010 7:42pm",6,Fair,/reviews/cabelas-dangerous-hunts-2011-review/1900-6284994/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
"Nine Hours, Nine Persons, Nine Doors Review",DS,"Tuesday, Dec 7, 2010 5:49pm",8.5,Great,/reviews/nine-hours-nine-persons-nine-doors-review/1900-6284971/,5,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
PDC World Championship Darts Pro Tour Review,PS3,"Tuesday, Dec 7, 2010 9:40am",7.5,Good,/reviews/pdc-world-championship-darts-pro-tour-review/1900-6284768/,0,10,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Golden Sun: Dark Dawn Review,DS,"Thursday, Dec 2, 2010 7:01pm",7.5,Good,/reviews/golden-sun-dark-dawn-review/1900-6284746/,5,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Nail'd Review,PS3,"Thursday, Dec 2, 2010 7:01pm",5.5,Mediocre,/reviews/naild-review/1900-6284816/,0,1,https://www.gamespot.com/a/uploads/screen_petite/mig/2/7/9/6/2102796-169_nail_d_video_review_multi_120210_2.jpg
Nail'd Review,X360,"Thursday, Dec 2, 2010 7:00pm",5.5,Mediocre,/reviews/naild-review/1900-6284803/,0,0,https://www.gamespot.com/a/uploads/screen_petite/mig/2/7/9/6/2102796-169_nail_d_video_review_multi_120210_2.jpg
Dead Rising 2 Review,PC,"Thursday, Dec 2, 2010 6:42pm",8.5,Great,/reviews/dead-rising-2-review/1900-6284806/,1,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Call of Duty: Black Ops Review,DS,"Thursday, Dec 2, 2010 3:46pm",8,Great,/reviews/call-of-duty-black-ops-review/1900-6284740/,4,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dead Nation Review,PS3,"Wednesday, Dec 1, 2010 5:52pm",7.5,Good,/reviews/dead-nation-review/1900-6284687/,3,7,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Get Fit with Mel B Review,X360,"Wednesday, Dec 1, 2010 11:45am",5.5,Mediocre,/reviews/get-fit-with-mel-b-review/1900-6284688/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Disney Epic Mickey Review,WII,"Tuesday, Nov 30, 2010 8:39pm",6,Fair,/reviews/disney-epic-mickey-review/1900-6284664/,10,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Mafia II: Joe's Adventures Review,PC,"Tuesday, Nov 30, 2010 7:39pm",6,Fair,/reviews/mafia-ii-joes-adventures-review/1900-6284672/,3,19,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Mafia II: Joe's Adventures Review,X360,"Tuesday, Nov 30, 2010 7:39pm",6,Fair,/reviews/mafia-ii-joes-adventures-review/1900-6284670/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Gran Turismo 5 Review,PS3,"Monday, Nov 29, 2010 8:56pm",8,Great,/reviews/gran-turismo-5-review/1900-6284627/,14,6,https://www.gamespot.com/a/uploads/screen_petite/mig/2/7/2/8/2102728-169_gran_turismo_5_video_review_ps3_112910_1.jpg
HAWX 2 Review,WII,"Monday, Nov 29, 2010 7:09pm",3.5,Bad,/reviews/hawx-2-review/1900-6284635/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Naruto Shippuden: Dragon Blade Chronicles Review,WII,"Monday, Nov 29, 2010 6:29pm",3.5,Bad,/reviews/naruto-shippuden-dragon-blade-chronicles-review/1900-6284634/,1,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Splatterhouse Review,X360,"Monday, Nov 29, 2010 6:23pm",4.5,Poor,/reviews/splatterhouse-review/1900-6284612/,3,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Splatterhouse Review,PS3,"Monday, Nov 29, 2010 6:23pm",4.5,Poor,/reviews/splatterhouse-review/1900-6284614/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
EyePet Review,PSP,"Wednesday, Nov 24, 2010 4:31pm",5,Mediocre,/reviews/eyepet-review/1900-6284544/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Pac-Man Championship Edition DX Review,PS3,"Wednesday, Nov 24, 2010 4:26pm",9,Superb,/reviews/pac-man-championship-edition-dx-review/1900-6284565/,2,3,https://www.gamespot.com/a/uploads/screen_petite/mig/2/6/0/1/2102601-169_pac_man_championship_dx_xb360_video_review_111910_1.jpg
Deca Sports Freedom Review,X360,"Wednesday, Nov 24, 2010 12:24am",3,Bad,/reviews/deca-sports-freedom-review/1900-6284469/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Majin and the Forsaken Kingdom Review,X360,"Monday, Nov 22, 2010 8:00pm",7,Good,/reviews/majin-and-the-forsaken-kingdom-review/1900-6284415/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Majin and the Forsaken Kingdom Review,PS3,"Monday, Nov 22, 2010 7:56pm",7,Good,/reviews/majin-and-the-forsaken-kingdom-review/1900-6284413/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Donkey Kong Country Returns Review,WII,"Monday, Nov 22, 2010 6:33pm",8.5,Great,/reviews/donkey-kong-country-returns-review/1900-6284420/,3,8,https://www.gamespot.com/a/uploads/screen_petite/mig/2/6/2/5/2102625-169_dk_country_returns_vr_wii_tom_mcshea_112210.jpg
Sonic Colours Review,DS,"Monday, Nov 22, 2010 6:32pm",8,Great,/reviews/sonic-colours-review/1900-6284273/,2,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Apache: Air Assault Review,PS3,"Monday, Nov 22, 2010 5:46pm",7.5,Good,/reviews/apache-air-assault-review/1900-6284391/,2,57,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Apache: Air Assault Review,X360,"Monday, Nov 22, 2010 5:46pm",7.5,Good,/reviews/apache-air-assault-review/1900-6284390/,3,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Pac-Man Championship Edition DX Review,X360,"Friday, Nov 19, 2010 7:05pm",9,Superb,/reviews/pac-man-championship-edition-dx/1900-6284336/,0,1,https://www.gamespot.com/a/uploads/screen_petite/mig/2/6/0/1/2102601-169_pac_man_championship_dx_xb360_video_review_111910_1.jpg
Tom Clancy's Ghost Recon Review,WII,"Friday, Nov 19, 2010 7:03pm",6,Fair,/reviews/tom-clancys-ghost-recon-review/1900-6284348/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Harry Potter and the Deathly Hallows Part 1 Review,X360,"Thursday, Nov 18, 2010 6:12pm",5,Mediocre,/reviews/harry-potter-and-the-deathly-hallows-part-1-review/1900-6284282/,1,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Harry Potter and the Deathly Hallows Part 1 Review,PS3,"Thursday, Nov 18, 2010 6:12pm",5,Mediocre,/reviews/harry-potter-and-the-deathly-hallows-part-1-review/1900-6284278/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dance Paradise Review,X360,"Thursday, Nov 18, 2010 4:26pm",7,Good,/reviews/dance-paradise-review/1900-6284215/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
